,smiles,microsom_stab_h
2047,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)N(C)C1,1.123721006
2049,CCCNC(=O)C1(NCc2csnn2)CCCCC1,0.870228279
2050,O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,1.353800865
2055,CCCn1cc(NC(=O)Nc2ccc(N3CCSCC3)cc2)cn1,1.647431874
2056,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,1.32255006
2060,O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,0.770999205
2062,CCc1nc(N2CC(CO)C2)c2ccsc2n1,1.030963842
2063,CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,1.607186857
2064,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,1.678964281
2065,O=C(c1cn(Cc2cncn2Cc2ccc(Br)cc2)cc1-c1cccc2ccccc12)N1CCOCC1,2.17634597
2066,Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,1.066661302
2070,CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(C)ccc4o3)CC[C@@H]2O)CC1,0.861952375
2072,COc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1ccn(C(F)F)n1,1.271562825
2073,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)F)n3)c(OCC3COC3)cc2n1,0.892094603
2075,CNC(=O)c1ccc(N2CCCc3cc(OC)ccc3C2)nn1,1.073168262
2076,C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,1.438194141
2079,O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,1.867673685
2080,O=C1CCC(=O)N1CCSc1ncc(-c2ccc(F)cc2)[nH]1,1.551815822
2081,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1.380428335
2082,COc1ccc(CC2CN3CCN(C(=O)OCc4ccccc4)CC3CO2)cc1,1.521504202
2083,Cc1ncc(-c2ccc(C)c(S(=O)(=O)NCc3cnn(C)c3C)c2)o1,2.247226718
2084,Cc1noc(C)c1-c1cc(-c2ccccc2Cl)nc(C2CC2)n1,1.338536173
2086,CCCc1ccc(-c2cccc(C(=O)N3CCN(CC(N)=O)CC3)c2)cc1,1.09961159
2090,CN1CCC(Cc2cccc(-c3nccs3)n2)C1,1.633205779
2091,COCCCNc1nnc(-c2ccncc2)s1,1.123165371
2092,O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,0.68690427
2093,CC(C)N(C)S(=O)(=O)N1CCC(CNC(=O)CCCn2cccn2)CC1,1.212400703
2094,Oc1ccc2nc(/C=C/c3csnn3)ccc2c1Cl,1.997316472
2095,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,1.707493529
2096,CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,2.436576064
2097,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.301767669
2099,CC1CCC(O)(CSc2nncn2C(C)C)CC1,0.807196661
2100,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,0.74390155
2102,COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,1.226161523
2103,CSC1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,2.077575009
2105,CN(CCc1ccncc1)c1ncccc1C#N,1.646403726
2106,CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,1.432151214
2107,CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,2.115364175
2108,CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,0.751587005
2109,Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,2.1041353
2110,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,2.361629637
2111,CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,1.80988279
2112,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1.201287854
2113,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,2.123841845
2114,CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,1.291146762
2115,Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,1.564677898
2116,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,1.749094446
2117,CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,0.992420956
2118,COc1ccc(N)c(OCc2ccccc2)c1,2.01301428
2119,COc1ccc2nc3c(cc2c1)CNCCO3,1.256765838
2121,C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,1.710633471
2122,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,2.027512692
2125,CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,1.892484179
2127,CCCc1nn(CCCN2CCCCC2)c(=O)o1,1.133858125
2129,Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,2.282839546
2130,Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,1.698213674
2132,C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,1.38309693
2134,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,1.521151165
2135,COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,1.168644777
2138,CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,2.0743629
2139,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,1.64823312
2141,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,1.342343711
2142,CCCc1ccc(C(=O)CSc2nncs2)cc1,2.441157629
2144,Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,1.207149453
2145,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,2.448098501
2146,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,0.959613711
2147,CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,0.882809041
2148,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,1.777738475
2149,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,2.117606004
2150,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,1.878084984
2151,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,1.46386314
2155,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,1.216746334
2158,CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,1.064532861
2159,CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,1.136815658
2164,Cc1ccc(C)c2nc3c(cc12)CNCCO3,1.374730021
2165,CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,2.39006211
2166,CCOC(=O)c1ccc(N2CCSCC2)nc1,2.613674835
2167,N#Cc1ccccc1NC(=O)CCc1ccccc1,1.203141719
2168,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2.515428729
2169,CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,0.791409916
2170,CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,2.117234827
2171,CC(C)N1CCN(CCCSc2ccccn2)CC1,2.10818942
2173,Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,1.158573556
2174,Cc1nc(-c2ccccc2)nc(O)c1C,1.286209386
2175,O=C(CSCCc1ccccn1)Nc1ccccc1,1.624292412
2176,O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,0.837651558
2177,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.404337585
2178,COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,1.543074235
2179,CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,2.12602745
2180,CN(Cc1ccc(OC(F)(F)F)cc1)Cc1cn(C)nn1,1.177276711
2182,COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,1.217720768
2183,CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,1.808946556
2184,CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,1.572999317
2185,CN(CCn1cnc(C#N)c1C#N)c1ccccc1,1.719588141
2186,O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,2.995822033
2187,COc1cccc(Cc2cnc(N)s2)c1,1.250639534
2190,CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,1.981184137
2192,Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,1.176756667
2193,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,2.074893203
2194,Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,2.220748592
2195,Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,0.907411361
2197,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,1.0548045
2200,COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,1.057399817
2201,Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.80260271
2202,COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,1.83653931
2203,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,2.538235566
2206,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,1.650773629
2207,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,0.937517892
2208,CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,1.208548842
2209,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,0.753812784
2210,Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,2.020547724
2212,Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,1.386659455
2213,Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,2.08089333
2214,c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,2.101265785
2216,CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,1.387425423
2217,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,1.14245204
2219,CCNc1ccnc(-c2cccc(C(=O)NCCCc3cnn(C)c3)c2)n1,1.416474079
2220,CC(=O)c1ccc2c(c1)CCN(CCC1OCCO1)CC2,0.919025765
2221,COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2cnc(C)o2)CC1,1.256332818
2225,O=C(Nc1nccs1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,1.564879018
2226,O=C(c1ccc(O)cc1)N1CCN(c2ncnc3c2CCC3)CC1,1.082928915
2227,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,0.986278956
2228,COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,1.520588327
2230,Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,1.244103863
2231,Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,1.482273157
2232,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.787956123
2233,CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,0.705692697
2234,Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,1.964160594
2235,O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,1.960090068
2236,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,1.503041253
2237,CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,1.625353614
2238,COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,1.248708736
2239,c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,1.397870516
2240,CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,2.163113648
2242,O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,1.376704672
2243,Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,2.145867381
2244,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.254403046
2247,Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,1.472258992
2248,c1cnc(NCc2cccc(-c3cccnc3)c2)nc1,1.292056605
2250,Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,0.888516461
2251,COCc1ccc(SCC(=O)NC2CCCC2)cc1,1.521974472
2252,Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,2.801293236
2254,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,1.449447542
2255,OC1CCN(c2nccc(-c3cccs3)n2)CC1,1.720969231
2256,Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,0.882011962
2259,CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,0.804684515
2261,Cc1ccc(OCN2CCCCC2=O)nc1,0.721398376
2262,CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,2.362331652
2263,CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,0.800854492
2265,Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,2.369189873
2268,Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,1.941302683
2269,Cc1cnc(N2CCSCC2)nc1N1CCSCC1,2.285411019
2270,Cc1ncccc1CNc1ccc(CC#N)cc1,1.259522207
2273,CC(=O)c1cc(Br)cc(F)c1OCc1ccccn1,1.81973472
2275,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,1.095901279
2278,Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,2.210973615
2279,CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,1.530250939
2280,Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,1.299093072
2281,c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,0.858236335
2282,O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,2.555778619
2283,COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,0.97386645
2284,COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,3.128647043
2285,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,1.321432717
2286,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,1.422130026
2287,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(F)cc4)on3)CC[C@@H]2O)c1,1.821592127
2289,Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,1.179637952
2290,COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,1.96363202
2291,CN(C)c1cncc(-c2ccc(C(=O)NC(C)(C)C)cc2)n1,1.272213037
2293,CCOc1ccc2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,2.036780553
2294,O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,1.713767664
2296,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,1.515038878
2297,Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,1.92224264
2300,COCC(=O)Nc1ccc(C)c(NC(=O)[C@H](OC)c2ccccc2)c1,1.930623061
2302,COCC1(CNC(=O)c2ccc(-n3cccn3)cc2)CCC1,1.260357642
2305,OCCOc1ccccc1OCc1ncc(Cl)cc1Cl,1.686126613
2306,Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,2.92364496
2307,CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.963929422
2308,O=C(c1n[nH]c2c1COCC2)N1CCC2(C=Cc3ccccc32)CC1,0.685831275
2309,Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,2.988805463
2310,CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1.346313847
2312,CCCc1cc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)on1,1.219663101
2314,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1.26131046
2316,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1.640898636
2317,CCCn1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,1.321494867
2318,O=C(Nc1nnc(SCc2ccc(F)cc2)s1)C1CCC1,1.71590311
2319,COCCNc1c(C)c(C)nc2cc(-c3nccn3C)nn12,1.323685147
2320,N#Cc1ccnc(Nc2ccc(F)cc2)c1,2.214263518
2322,O=c1c2sccc2nc2n1CCN(Cc1ccc(F)cc1F)CC2,1.762903529
2324,CN1CCC(N(Cc2cccnc2)C(=O)NCCCc2ccccc2)CC1,0.797890483
2325,Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,0.818555779
2326,Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,1.021520064
2327,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1.10503305
2328,CC(C)(C)C(=O)N1CCC(CN(CC(N)=O)C2CCCC2)CC1,1.47444938
2330,Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,2.10504328
2331,O=C(c1ccc(NS(=O)(=O)c2cccc3cnccc23)cc1)N1CCCC1,1.427112676
2332,CS(=O)(=O)NCCN1CCc2c(Cl)cc(Cl)cc2C1,1.155062619
2333,O=C1c2ccccc2C(=O)N1CCNc1ccc(F)cc1,1.942677591
2335,O=C1CCCN1CCCc1nc(Cc2c(Cl)cccc2Cl)n[nH]1,1.663738607
2338,CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,0.961468555
2339,CCc1nnc(Nc2cc(C)nc(C3CN(C(=O)C(C)C)CCO3)c2)s1,1.137607271
2340,O=C(Nc1ccncc1)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,1.346685415
2344,Cc1csc2nc3n(c(=O)c12)CCNCC3,0.893539844
2345,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,0.927934682
2346,COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.515582451
2347,Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,1.346704962
2350,Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,1.334915948
2351,Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,2.02750454
2352,COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,1.427518566
2353,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.089389301
2357,CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.08089333
2358,CCOc1ccnc(NCCCc2nc3cc(F)ccc3[nH]2)n1,2.374271643
2360,CCc1cc(-c2ccc(OC)c3ncccc23)nc(N2CCOCC2)n1,1.455864635
2361,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,2.123531517
2365,Cc1cc(C)cc(OCCN(C)C(=O)NCCS(=O)(=O)N(C)C)c1,1.572464987
2366,CC(C)CN(Cc1cnn(C)c1)C(=O)c1cccc(-c2cnccn2)c1,2.651701439
2367,O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,1.02881517
2368,CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,1.425469006
2369,O=C(Nc1cnc2ccccc2n1)c1ccncc1,0.82445127
2374,Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,1.970035226
2376,O=C(Nc1cncc2ccccc12)c1ncccn1,1.575441879
2377,Cn1nc(-c2cc(F)cc(F)c2)cc1N,1.641493941
2380,CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,1.332155571
2383,CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,0.931254406
2385,COCCN1CCOc2nc3c(C)cccc3cc2C1,1.168556407
2387,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,1.706700717
2389,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,1.562946788
2391,CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,2.341284128
2393,CCNc1nc(-c2cccnc2)nc(C)c1C,1.69634765
2394,C#CCNC(=O)Cc1coc(-c2ccccc2)n1,1.430268606
2396,N#Cc1ccc(C(=O)N2CCCO2)nc1,1.575291786
2397,CN(C)C1(CNC(=O)Cn2ccc(=O)cc2)CCCCC1,0.723947976
2398,O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,2.831560733
2399,CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,1.424669336
2400,O=C(Nc1ccc(N2CCCC2)cn1)c1ccc(-c2cnco2)cc1,1.434185534
2401,CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,1.813207241
2402,COCCc1nsc(Oc2ccc(C)cc2Br)n1,2.170475875
2403,CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,0.951677437
2404,Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,1.575845718
2405,Cn1c(SCOCc2ccccc2)nnc1C1CC1,1.433625845
2406,COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,1.664068178
2407,Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.865932668
2409,C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,1.113575717
2413,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.296162609
2415,COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,1.140696553
2416,Cc1cccc(NC(=O)CSc2nncs2)c1,1.354223723
2418,COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2ncccc2Cl)CC1,2.088671093
2421,Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.898999271
2423,CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,1.049334336
2425,CCOc1ccc(CNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,2.626439946
2427,COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,1.585031864
2429,Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,0.709524356
2430,O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484
2431,CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,1.732361589
2432,CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,1.907368359
2433,COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,1.055836851
2434,CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,1.533606848
2436,Cc1nsc(Nc2ccccc2)c1C#N,2.477524961
2438,Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.309012349
2439,CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324
2440,COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.563836919
2441,CC(C)N(C(=O)Cn1cccc2cc(-c3ccco3)nc1-2)C(C)C,2.57133026
2442,Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,1.732305283
2443,Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,1.852620263
2444,Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.139060079
2446,c1ccc(-c2ncc(CNc3ncccn3)s2)nc1,1.607111741
2448,NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,0.737272177
2449,COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.299204298
2450,CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885
2452,CC(C)Oc1ccc(CCNC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)cc1,1.293958886
2454,CCc1nnc(N2CCCO2)c(C#N)c1CC,1.220787776
2455,c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,1.178026788
2456,O=C1NC2(CCCCC2)C(=O)N1Cc1csc(-c2ccccc2)n1,1.375407533
2457,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,2.092731169
2458,Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,1.821080984
