SMILES,permeability,dset,group,fold,fingerprint,molbert,molformer,physchem
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,-0.238222585,train,random,7,,,,
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,-0.030456182,train,random,7,,,,
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,-0.182504795,train,random,7,,,,
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,-0.251844489,train,random,7,,,,
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,1.344515239,train,random,7,,,,
CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,0.291271951,train,random,7,,,,
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,0.393428153,train,random,7,,,,
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,1.277060596,train,random,7,,,,
CCc1c(N)cnn1-c1ccccc1C,-0.169532811,train,random,7,,,,
CNC(=O)CN(C)c1cccc(F)c1C#N,-0.131891955,train,random,7,,,,
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,-0.024701654,train,random,7,,,,
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.110659648,train,random,7,,,,
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,-0.127475393,train,random,7,,,,
COc1cc2nc(N)sc2cc1OC,-0.175465056,train,random,7,,,,
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,0.333624388,train,random,7,,,,
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,-0.171590374,train,random,7,,,,
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,-0.345917416,train,random,7,,,,
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.31340841,train,random,7,,,,
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-0.096941866,train,random,7,,,,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.220848853,train,random,7,,,,
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,-0.038317043,train,random,7,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,0.153083684,train,random,7,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,-0.115777617,train,random,7,,,,
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0.293943516,train,random,7,,,,
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,-0.117349553,train,random,7,,,,
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,0.945804081,train,random,7,,,,
Cc1cc(NC(=O)c2cccs2)no1,-0.209614019,train,random,7,,,,
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,-0.200789714,train,random,7,,,,
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.279969626,train,random,7,,,,
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,-0.17421145,train,random,7,,,,
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-0.184833917,train,random,7,,,,
OCCN1CCC(c2ccncn2)CC1,-0.211067313,train,random,7,,,,
CN(c1ncc(Br)cn1)C1CCS(=O)CC1,-0.025675361,train,random,7,,,,
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,-0.197245538,train,random,7,,,,
O=C(NCc1cc(F)cc(F)c1)c1ccccn1,-0.143194689,train,random,7,,,,
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.141719792,train,random,7,,,,
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-0.302037185,train,random,7,,,,
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.925071054,train,random,7,,,,
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,1.101141102,train,random,7,,,,
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.642548194,train,random,7,,,,
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.249681772,train,random,7,,,,
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,-0.314355198,train,random,7,,,,
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,0.399825638,train,random,7,,,,
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,0.128494074,train,random,7,,,,
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.965645119,train,random,7,,,,
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,-0.156317083,train,random,7,,,,
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,-0.011133705,train,random,7,,,,
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,-0.268931938,train,random,7,,,,
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,-0.280743974,train,random,7,,,,
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,-0.01269957,train,random,7,,,,
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,0.390488192,train,random,7,,,,
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,-0.251236396,train,random,7,,,,
CN(Cc1cccnc1)Cc1ccc(C#N)o1,-0.188640098,train,random,7,,,,
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.444209915,train,random,7,,,,
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,0.982549868,train,random,7,,,,
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,0.027366981,train,random,7,,,,
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,0.709326696,train,random,7,,,,
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,0.402088014,train,random,7,,,,
CCc1nc(CC)n(Cc2nc(C)cs2)n1,-0.098623098,train,random,7,,,,
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,0.320064434,train,random,7,,,,
CC(C)[C@H](NC(=O)c1c(F)cccc1F)C(=O)N1CCOCC1,0.907462376,train,random,7,,,,
Cc1nc(CC(=O)NCc2ccccc2)cs1,-0.102357902,train,random,7,,,,
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,-0.193582814,train,random,7,,,,
CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1,0.862395891,train,random,7,,,,
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,1.074962623,train,random,7,,,,
CN(C)C1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,-0.561572286,train,random,7,,,,
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,0.028796796,train,random,7,,,,
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I,0.454603323,train,random,7,,,,
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,0.093630466,train,random,7,,,,
CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,0.564677972,train,random,7,,,,
O=C(COCC1CC1)N1CCCc2ncccc21,-0.083618573,train,random,7,,,,
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.000931599,train,random,7,,,,
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,-0.261492998,train,random,7,,,,
COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O,0.621347066,train,random,7,,,,
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,0.969947862,train,random,7,,,,
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,0.939513518,train,random,7,,,,
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,-0.1854514,train,random,7,,,,
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1.688285214,train,random,7,,,,
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,0.955378496,train,random,7,,,,
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,0.043807281,train,random,7,,,,
COCC(=O)Nc1nc(C)c(C)s1,-0.181257434,train,random,7,,,,
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,-0.341856156,train,random,7,,,,
CC(C)C(=O)N1CCC(Nc2ncnc3ccsc23)CC1,0.816141116,train,random,7,,,,
Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,-0.10310838,train,random,7,,,,
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.739361105,train,random,7,,,,
c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1,1.204901305,train,random,7,,,,
CCCC(=O)Nc1ccc(-n2cccn2)nc1,-0.252230617,train,random,7,,,,
CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,1.124374909,train,random,7,,,,
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,-0.173825201,train,random,7,,,,
CC(=O)N1CCC(c2ccccn2)CC1,-0.10170638,train,random,7,,,,
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,-0.176650641,train,random,7,,,,
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,-0.327331321,train,random,7,,,,
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.33521163,train,random,7,,,,
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,-0.268292975,train,random,7,,,,
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.238672784,train,random,7,,,,
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.378247677,train,random,7,,,,
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,-0.106077702,train,random,7,,,,
O=C(NCc1ccc(F)cc1)c1ccccn1,-0.264920922,train,random,7,,,,
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,0.694670673,train,random,7,,,,
CNC(=O)CC1CCN(c2ncccn2)CC1,-0.084611841,train,random,7,,,,
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,-0.210777295,train,random,7,,,,
CCCn1ncnc1-c1ccccc1SC,-0.097881451,train,random,7,,,,
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,-0.208932317,train,random,7,,,,
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,1.637477924,train,random,7,,,,
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1,0.152783332,train,random,7,,,,
O=C(O)CCn1c2ccccc2c2ccccc21,-0.092206169,train,random,7,,,,
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0.477269457,train,random,7,,,,
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.597450047,train,random,7,,,,
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,-0.267526541,train,random,7,,,,
N#Cc1cccnc1NCCc1ccc(F)cc1,-0.285026975,train,random,7,,,,
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-0.337708825,train,random,7,,,,
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,-0.104769472,train,random,7,,,,
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.383073854,train,random,7,,,,
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,1.714525577,train,random,7,,,,
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,2.067757711,train,random,7,,,,
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.770866246,train,random,7,,,,
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,0.287250085,train,random,7,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,1.608618262,train,random,7,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,0.910401681,train,random,7,,,,
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,0.587329548,train,random,7,,,,
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,-0.190428001,train,random,7,,,,
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.021452087,train,random,7,,,,
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,1.268655586,train,random,7,,,,
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,0.116376658,train,random,7,,,,
c1ccc(-c2noc(NCC3CCC3)n2)cc1,-0.218256376,train,random,7,,,,
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,0.077885977,train,random,7,,,,
CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,0.936409998,train,random,7,,,,
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,0.722245294,train,random,7,,,,
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,-0.608487427,train,random,7,,,,
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.651004567,train,random,7,,,,
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,0.377835025,train,random,7,,,,
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,-0.007503683,train,random,7,,,,
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,1.34695206,train,random,7,,,,
O=C(CN1CCSC1=O)Nc1ccccc1F,-0.131142413,train,random,7,,,,
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,0.429082233,train,random,7,,,,
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,-0.123980616,train,random,7,,,,
CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,1.972098285,train,random,7,,,,
CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,-0.238437991,train,random,7,,,,
Nc1cnc(Cc2ccc(F)cc2)nc1,-0.173719514,train,random,7,,,,
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,-0.101389988,train,random,7,,,,
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-0.047852355,train,random,7,,,,
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.375001571,train,random,7,,,,
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,-0.117907648,train,random,7,,,,
CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,1.547709091,train,random,7,,,,
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,-0.064460675,train,random,7,,,,
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,0.198433223,train,random,7,,,,
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,1.108457557,train,random,7,,,,
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,0.046589828,train,random,7,,,,
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.277277296,train,random,7,,,,
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,-0.18668623,train,random,7,,,,
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,0.484987413,train,random,7,,,,
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,0.301885484,train,random,7,,,,
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,-0.017473604,train,random,7,,,,
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,0.021867016,train,random,7,,,,
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.15688336,train,random,7,,,,
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,1.529299026,train,random,7,,,,
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,0.410327258,train,random,7,,,,
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.452864095,train,random,7,,,,
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,-0.323787433,train,random,7,,,,
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,-0.265089433,train,random,7,,,,
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,-0.018596026,train,random,7,,,,
CCn1c(SC)nnc1C1CCN(C)CC1,0.872226914,train,random,7,,,,
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.482205221,train,random,7,,,,
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.372406093,train,random,7,,,,
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,-0.130968961,train,random,7,,,,
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.153497989,train,random,7,,,,
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.755720737,train,random,7,,,,
CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-0.063427454,train,random,7,,,,
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,-0.322065913,train,random,7,,,,
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.611798829,train,random,7,,,,
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.785868169,train,random,7,,,,
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581,train,random,7,,,,
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432,train,random,7,,,,
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,1.720133413,train,random,7,,,,
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.958396411,train,random,7,,,,
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.67383843,train,random,7,,,,
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.056133487,train,random,7,,,,
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,1.088930526,train,random,7,,,,
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.910677719,train,random,7,,,,
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.911396248,train,random,7,,,,
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-0.22431506,train,random,7,,,,
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.672983954,train,random,7,,,,
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,0.042153514,train,random,7,,,,
Cc1cccn(Cc2cccc(C#N)c2)c1=O,-0.16137005,train,random,7,,,,
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.838121795,train,random,7,,,,
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.549663428,train,random,7,,,,
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.182880272,train,random,7,,,,
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,-0.22265074,train,random,7,,,,
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,0.03862125,train,random,7,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,2.105542202,train,random,7,,,,
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,0.463536505,train,random,7,,,,
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.174297192,train,random,7,,,,
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-0.264988913,train,random,7,,,,
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.045831238,train,random,7,,,,
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,0.54295874,train,random,7,,,,
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.857173854,train,random,7,,,,
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,0.79508038,train,random,7,,,,
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-0.227572157,train,random,7,,,,
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894,train,random,7,,,,
NC(=O)Cn1ccc(-c2ccccc2)n1,-0.101364107,train,random,7,,,,
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.164345342,train,random,7,,,,
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-0.326775766,train,random,7,,,,
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.571721154,train,random,7,,,,
COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,-0.234128823,train,random,7,,,,
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-0.25685021,train,random,7,,,,
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482,train,random,7,,,,
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-0.210450577,train,random,7,,,,
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,0.084108023,train,random,7,,,,
O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,0.845079437,train,random,7,,,,
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,-0.283477722,train,random,7,,,,
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-0.212563838,train,random,7,,,,
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.44974353,train,random,7,,,,
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.476979096,train,random,7,,,,
CN(C)c1ncn(-c2cccc(N)c2)n1,-0.22456622,train,random,7,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119,train,random,7,,,,
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,1.249256335,train,random,7,,,,
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,1.447543942,train,random,7,,,,
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321,train,random,7,,,,
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.133088451,train,random,7,,,,
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,-0.070807274,train,random,7,,,,
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-0.899173857,train,random,7,,,,
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.397408894,train,random,7,,,,
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,0.37499627,train,random,7,,,,
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,1.774739359,train,random,7,,,,
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,0.180133765,train,random,7,,,,
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,-0.322058297,train,random,7,,,,
Cc1cccc(Oc2cc(CN)ccn2)c1C,-0.353875525,train,random,7,,,,
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,0.374706153,train,random,7,,,,
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.820429324,train,random,7,,,,
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,-0.08728967,train,random,7,,,,
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,0.236202515,train,random,7,,,,
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,1.245216491,train,random,7,,,,
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,0.634702554,train,random,7,,,,
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.196711092,train,random,7,,,,
OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,-0.18056396,train,random,7,,,,
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679,train,random,7,,,,
Nc1ccc(Oc2ccccc2F)nc1,-0.275843186,train,random,7,,,,
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.682981334,train,random,7,,,,
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.186812119,train,random,7,,,,
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,1.431363764,train,random,7,,,,
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.903089987,train,random,7,,,,
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.732752577,train,random,7,,,,
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.765837021,train,random,7,,,,
CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.272840209,train,random,7,,,,
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,-0.00730892,train,random,7,,,,
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,1.177654303,train,random,7,,,,
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.216794513,train,random,7,,,,
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,0.195034772,train,random,7,,,,
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,-0.183853574,train,random,7,,,,
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,-0.331867817,train,random,7,,,,
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.319753652,train,random,7,,,,
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,0.008974258,train,random,7,,,,
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,-0.139668825,train,random,7,,,,
