SMILES,solubility,dset,group,fold,adme_solubility_cbert_mlm-bert-100,adme_solubility_cbert_mlm-bert-30,adme_solubility_cbert_mlm-bert-60,adme_solubility_cbert_none-bert-0,adme_solubility_mlm_mlm-bert-100,adme_solubility_mlm_mlm-bert-30,adme_solubility_mlm_mlm-bert-60,adme_solubility_mlm_none-bert-0,adme_solubility_mtr_mlm-bert-100,adme_solubility_mtr_mlm-bert-30,adme_solubility_mtr_mlm-bert-60,adme_solubility_mtr_mtr-bert-30,adme_solubility_mtr_none-bert-0,adme_solubility_sbert_mlm-bert-100,adme_solubility_sbert_mlm-bert-30,adme_solubility_sbert_mlm-bert-60,adme_solubility_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.720159303,test,random,8,1.1682448669000005,0.8628258850700001,1.2816638166499998,1.5040290594900003,1.00261381015,1.33433674172,0.9582345982600005,0.8063163233100002,1.1220529768,0.8756249652800002,1.04571725378,0.8280594352,0.8850708594400001,1.1948599769700003,1.5002611223399998,1.1600461737899996,1.1593120660900005,1.2473170415033334,1.30889284089,1.1925802406700006,0.8812160260100005,0.8032764001199998,0.46191542502999994,1.3813591768900002
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.607455023,test,random,8,1.2085554137499999,1.2895455827400002,1.3040627023700002,1.3693226672199998,1.2360519601000002,1.2955573387000003,1.4591395714999995,1.42816842328,1.3901062200800005,1.4472837859999992,1.3228125058000009,1.5384545380699997,1.4034055467099997,1.57629343065,1.1944825551799996,1.4250200599099998,0.99655480431,1.2420434914699998,1.2601634852499999,1.4639695771899994,1.2683528380599998,1.5368542756100003,1.4400458478599998,1.0980587641085002
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1,0.568201724,test,random,8,0.52810265351,0.22255542195,0.2654552067499999,0.8698480324800001,1.23272273783,0.9226149340899997,1.00720628219,1.2772460194700004,0.2716656955400001,0.5037269430000001,0.40556519608,0.9489008716100003,0.40960921177,0.57712206512,0.5297707121199999,0.8830497536000003,1.0249018579400002,1.1716341666000003,0.77827092956,1.1337395926799996,0.41062647399999974,0.8305768187100001,0.7330684373499998,0.7608943481599999
COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,1.660865478,test,random,8,1.3233852008800002,1.0539987163200002,1.3289093161099998,1.3687136444699999,1.0918302662400001,1.2189781584699992,1.43747294773,1.3433461626799998,1.1077329417499995,0.8563066165,1.0797154729999996,0.8253886565899997,1.2795230041900003,1.00126436369,1.26476631455,1.31592417354,1.0059491432899998,1.22519625432,1.1968594872999998,1.43709925663,1.02757293452,0.8317217813899999,0.9137284169299995,0.9039215068999996
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.811239773,test,random,8,0.7958121336299999,1.09039904424,1.1512636121200002,0.6281204799099999,1.1818824758500006,1.2248885893099999,1.2306692058499997,0.64006433389,1.08119618983,1.1248797602300002,0.9136472301999997,1.002007625,0.7130894577400002,1.07357297329,1.01846831154,0.8020824219299996,0.7916847252,1.1314005332,1.2175000507899996,1.2500436524399996,1.1771805206700003,1.0884268016600003,0.9243401483516673,0.9073421130399999
Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,0.484299839,test,random,8,0.9931279085899999,1.2880083969399996,1.1047754632699993,1.04112607689,0.9341438411099996,0.9766217273499995,0.8928606881799998,0.7173258623999997,1.2618766131599997,1.4729420596600007,1.2288674777300004,1.1499499486999993,1.21487607916,1.217012464489999,0.9520245769599999,1.19113347454,0.7145088410200005,1.0471194723000001,1.1371943282099999,0.6752202510399999,1.0652954490800004,1.1771375694100004,1.1538813095099998,0.68816630704
c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,0.977723605,test,random,8,0.7896997731700002,1.4853770658699998,1.23943855028,1.2305313393200004,1.3190838895149997,1.1007791349225002,1.1082277680300001,1.3079273324600005,1.37257705216,1.26611577861,1.4331128508,1.0572512234399996,1.4013200158499999,1.4202324442000005,1.5419784589999999,1.313676271190001,1.5270862206099998,1.2037487882900002,1.17024861957,1.10524269482,1.1907976519700003,1.0281881751700006,1.0719430464100002,1.2835671835099995
O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1,1.766115283,test,random,8,0.5329403495999996,1.27924483396,0.7257606154699998,0.6112218543299996,0.8549058516399998,1.27906169442,1.5026293855800006,0.60515308631,1.3104050111900003,1.4309812120299998,1.3989666142900001,1.43375100567,1.4847256411100005,1.45513723973,0.6645709878199999,0.7299685678399994,1.1719935483400004,1.1994471623699998,1.3857137580699999,1.29618298148,1.1956944894800001,1.36762153021,1.0858667201100003,1.2499433362499999
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,1.690284703,test,random,8,1.3436531334899997,1.2444468416599994,1.3410696966499995,1.2706950916700002,1.3388695875499996,1.19969210936,1.2536541423999998,1.30007659733,1.3711533785199996,1.5104053733699994,1.3241462113799989,1.32404771329,1.1067746517000001,0.9170719133299997,1.1279584972399994,0.9780351427300001,1.3563359117699993,1.4615318376799993,1.2269123100799997,1.34103854803,1.3514941961599996,1.4020262812799995,1.3685911336399996,0.8365354576300001
Cc1cc(CN(C)Cc2cscn2)no1,1.457124626,test,random,8,1.51412543654,1.4944184832599998,1.4861597432299996,1.54553929079,1.1484277115300001,1.5176141681200006,1.52232694141,1.5536948424800001,1.4741632046599995,1.4924117013300005,1.4796276364999996,1.4672202929399996,1.4300747707699994,1.402555718339999,1.5204602587600005,1.4595849548499993,1.58588014948,1.4845636557900002,1.52829255242,1.4584557348999996,1.4222866673099992,1.3878947709500002,1.4680516609299996,1.3963440196499999
COc1ccc(CCC(=O)N2CCCNCC2)cc1,1.552668216,test,random,8,1.59161672132,1.5995255106800008,1.5718139530900002,1.5875441637999992,1.4377716390800002,1.4884912298300008,1.3843472987800005,1.5313534829300004,1.60264286515,1.63026065983,1.4765993276700005,1.6002857267699997,1.6252247160700006,1.666669783420001,1.6436093971400003,1.623885777359999,1.53633265184,1.45105503495,1.38970616771,1.5551756287300003,1.6155973650299995,1.6274235600800009,1.60303973832,1.5763681029800003
CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,1.682325619,test,random,8,1.63968054108,1.6270843719599994,1.4545770737600003,1.5818015806300003,1.44206194394,1.48115609074,1.642587839909999,1.5608103282800005,1.57549851941,1.60951527825,1.43937841593,1.23177913101,1.5102256352000003,1.6048947507600004,1.5510895124200001,1.4903125155099994,1.3715773700900002,1.5888611157100003,1.50000010113,1.5868349357000004,1.4696089894699995,1.40092500358,1.41336195669,1.23167704533
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.703549298,test,random,8,1.40867026535,1.4802412193100003,1.6396498534099992,1.4277193325799997,1.39247539857,1.3794464051400002,1.4357328843500006,1.5239203705400002,1.5083625562999998,1.5279080396999989,1.6417986422299995,1.0918414795200002,1.6033186017999994,1.35444109823,1.5074675117699998,1.3750276382300002,1.46683220508,1.2128472245600006,1.5297705064699998,1.27442386546,1.3011618889300005,1.32649699961,1.1612939810899998,1.3929377930899995
CCCCNC(=O)c1cccc2ncccc12,1.467312063,test,random,8,1.2001176982600004,1.3711797163000006,1.2534279375600004,1.4407323349799999,1.1860866769799996,1.1757502243200004,0.8743292988499998,1.4672877031499993,1.5194105282200017,1.3576650425800003,1.4996256879699998,1.5411670239400008,1.32752163254,1.52333723494,1.4609472857100005,1.5775677599099995,1.2849267128200004,1.1387376041000001,1.0424241060700006,1.0199737428900002,1.543567263,1.4351721246300004,1.4761268911999994,1.1802762538799998
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.743274524,test,random,8,1.2716882594200003,1.4570465355399995,1.4068425218599996,0.6616347370499999,1.5088264829099998,1.2752486510399998,1.0839563455199994,0.9039250192400005,1.0514242533599998,1.1532988189600004,0.97376569746,0.9011147847999998,0.5423375420299998,0.8626975909499999,0.7179078208499997,0.4970318809599999,0.7836583379200003,1.5089148796,1.37389725528,1.15313095487,1.03765232458,1.02304086049,1.0359873076099997,0.8630843346
O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,1.658869592,test,random,8,1.6246175715400002,1.568002929659999,1.6582339988399994,1.6431413179100003,1.5382458791499998,1.4367227277399996,1.6269482413499994,1.56138928311,1.5533531642899998,1.5462366258999998,1.5598742750099992,1.3141765816499997,1.68907814172,1.67966434705,1.666752271869999,1.6803937504300002,1.435354468849999,1.32769268082,1.3930954106300004,1.6343704864599997,1.4100530075100002,1.4633261819099999,1.3092544181999994,1.4735752923200003
c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,1.536558443,test,random,8,1.0912605880799995,1.047407299819999,0.8452875643899996,1.29127023704,1.2626249676499997,1.1719443692299993,1.32320413678,1.1750429798199995,1.0969294653799997,1.2196780987500007,0.8848601517449997,1.3161437450399998,1.1777879507300002,1.1355119382299994,1.159808399219999,1.258084523319999,1.2011329000599995,1.1811848542099996,1.1802622947499999,1.3142602128299998,1.50489107242,1.1636014559499999,1.36883629629,1.1107663883799999
c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,1.195346058,test,random,8,1.33121818813,0.93664737522,1.2297702380900004,1.56819253933,1.5010888071400001,1.04829001835,1.4594419964300003,1.4076457358199996,1.2595138626900002,1.2522517969500004,1.2770518545499991,1.2362927466500002,1.33765403897,1.6058802471000007,1.6349932238999998,1.62066904402,1.4191973104300006,1.3222448254100003,1.3535429408600002,1.3583496934699995,1.2412273350499998,1.3057887724,1.2402159100599996,1.391928141259999
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,1.501196242,test,random,8,1.5028827740599997,1.55838212955,1.5442748134899988,1.3510299725499997,1.40991734772,1.3973325427999999,1.5128305908900002,1.4626286598700002,1.5013845255299998,1.4045673767549998,1.5406191208100006,1.56430783104,1.5248584633,1.6297455836899997,1.6318858499899989,1.60455680252,1.2432987927499999,1.3675130927799999,1.460626121,1.5505453021399995,1.4675205169699996,1.5545498703899998,1.6243836481,1.44112344491
COc1nc(C)nc(N(C)Cc2nccs2)c1C,1.473778835,test,random,8,1.3683785224699991,1.3971133907399997,1.4261730778199992,1.2137208570200002,1.5091784969400004,1.3914494630299992,1.3777404274899996,1.2888537879900002,1.4569456350799996,1.5029949827300002,1.5008374846899997,1.4494346210499998,1.2814351687799999,1.171662222209999,1.2551876608199999,1.4163419056499997,1.3265239259599986,1.3109272778899999,1.3362078346400004,1.3018838655399991,1.41575157494,1.5438441797499995,1.5383137778699998,1.1217492312100001
O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,1.432006687,test,random,8,1.1070961302600002,1.4213533443999995,1.2390394977300003,1.4101095605199998,1.44286153828,1.32320246873,1.4232348045600005,1.4317037106,1.3422300467700004,1.19620401568,1.3464642813599996,1.3927024923,1.6000675187100009,1.43178579858,1.5247527578700002,1.5938894752900001,0.72798786212,1.2287349114300004,1.45516474946,1.5067728669699993,1.3785887945399997,1.4383260532399995,1.50677146748,1.0076571241900005
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,1.467756051,test,random,8,1.2846360885800001,1.24146076726,1.3331559294100002,1.3284890534899998,1.2228278225899998,1.2440509778100006,1.15517724266,1.1970982277000004,1.1763871936199997,1.3445957844499992,1.0559532219699994,1.0395782646300002,1.11248319208,1.0642252989200005,1.1740916771900003,0.9373931309000005,1.10973440659,1.3432423975999999,1.2821923993299997,1.2418756251699994,0.9670212251400003,1.06108049128,1.24582131425,1.1973991499200003
CNC(=O)c1ccc(N(C)C2CCC2)nn1,1.674585602,test,random,8,1.5717527926000003,1.5441147198000005,1.591120041840001,1.50941009134,1.5163256920299992,1.4983241296200007,1.6093417632400002,1.0976389961000006,1.6115869262199995,1.6155648558800002,1.6422535032100003,1.4050691814999996,1.5466133718199995,1.6016076011099996,1.5112582340099994,1.6720673263999999,1.5130406127299993,1.5405117143099993,1.4454580633900003,1.5457146829099997,1.5325076473999995,1.46893024203,1.58339703355,1.5176307661500001
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,1.288919606,test,random,8,1.3197678699600004,0.9691132400100002,1.4234319777800004,1.1585493743900004,1.23717476334,1.1645675954000005,1.1341512141800003,0.8270316205499998,1.1948356328900005,1.2209344591900004,1.3699382235200002,1.3313092761500003,1.3729078757900004,1.2823291390600007,1.1697673911500006,1.2638560417100004,1.0608030689000005,1.29681814301,1.40628409017,1.0469836119400002,1.5082653345699994,1.1764221220200006,1.304756373500001,1.2344200094000002
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,1.569958818,test,random,8,1.5468566814000002,1.4420697893000003,1.5265899809599994,1.408782659929999,1.2754706616900002,1.5584378583599994,1.2480137818500001,1.31278382291,1.492278541059999,1.41941736175,1.4974428719800001,1.48125971223,1.3229137212000006,1.3205714852900001,1.1637882569933338,1.4949834279,1.2427758901200001,1.2729840842700002,1.5306691947299997,1.3012678558600004,1.5639866690699997,1.4884051487000005,1.5088232608100005,1.4980208526199998
Cc1ccc(C(=O)Nc2ncccc2C)s1,1.5774918,test,random,8,0.9783083246399995,1.1157052337,1.0838646680000001,1.3326207061999995,1.250483117689999,1.14712953355,1.3213305374000002,1.5273372381199997,1.3234745701299995,1.07905888643,1.20235733834,1.41050961132,1.3406774052499997,1.25320314875,1.4907305230200003,1.4737026140699996,1.35955387753,1.04494356772,1.2147781826799997,1.2023523569699996,1.5378673163099996,1.3761011379299994,1.4727950270000003,1.4278687614099992
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,1.7182525,test,random,8,1.0658520789599994,1.3620746396299994,1.4952346366199996,1.6253644575800001,1.3730372306400003,1.2257653786899998,1.24707708987,1.4492007510799993,1.536657125889999,1.3722004742699994,1.4611818643800003,1.1948555151499995,1.36798128451,1.22958655287,1.3283358939899992,1.4561486049999997,1.1553268647399997,1.3134618877299997,1.4902151727200001,1.4833125814399997,1.12576295446,1.2009941859700006,1.1053465322699998,1.2891947427400001
O=C(O)c1ccc(N2CCCC2)c(F)c1,1.435844366,test,random,8,1.57249991922,1.5846774257999992,1.4421467606100002,1.4896215130899997,1.3086535379199997,1.4533016332400006,1.3994469616699994,1.3842736674100002,1.6055668607899998,1.5657144876299998,1.5308261622899995,1.5091439679099998,1.58790439961,1.59199328936,1.5381775749399993,1.5883307210199993,1.3967777574299995,1.4129605534999996,1.4520503331199996,1.47097379894,1.49476516723,1.5092814525499998,1.5336711801399998,1.5272699932600002
O=C(CC1CCNCC1)NCCc1ccccc1F,1.767081621,test,random,8,1.2780751885299997,1.4600150897200002,1.53441156824,1.4277050880399997,1.4309013977199996,1.4721597963599995,1.4783310504500002,1.5664255946399992,1.6082525123600002,1.63155896283,1.4398899539999996,1.5370949171000001,1.5842987276999994,1.4231133255999995,1.4952547190499994,1.51214758117,1.5027402999499992,1.470436153329999,1.5634073510599993,1.4040329776200005,1.6076616006699993,1.5314238911499993,1.5225687958299998,1.2989566542799997
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,1.446692466,test,random,8,1.50559621997,1.3712037319800001,1.5301144272499991,1.2072324323799999,1.49332140479,1.3793649225199993,1.4890443567899994,1.4331552620900003,1.4334422187400007,1.56374887821,1.4973731834400001,1.534900983510001,1.5560382987299997,1.4448542492199994,1.5315427663799988,1.3495902205799999,1.5052357318099983,1.4089728991699997,1.5284937033599995,1.4314042436700007,1.4149502110199998,1.4300986004000003,1.47284552031,1.45192967569
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,0.62324929,test,random,8,1.3234919510199998,1.1123949015500003,1.34504286512,1.61110233072,1.1777154500099996,1.11524386195,1.2449704968599997,1.51574415414,1.5084678190599998,1.3454047563700002,1.4221897130699994,1.5405460523600005,1.4587902496200007,1.3433706846900006,1.5249822765099998,1.4440052366100011,1.64692637613,1.1027691359500003,1.2404968607700004,1.1675180844700004,1.5637470111499996,1.5165233679599999,1.4728197895799997,1.54297216852
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,1.543074235,test,random,8,1.1044125880399998,1.0909760574516667,1.16914432118,0.51734222379,0.8160612997899999,1.0426947731100003,1.1245467866699999,0.8209173064099997,1.13039407021,1.0468800191199998,1.0075994370000003,1.1043923238000004,1.03540951092,0.8853378737750002,0.5231169956299999,0.85575362564,1.2718568358299995,1.02141956242,1.06499450947,1.1941485863299999,1.09634608363,1.1654333662600005,1.0255258741999997,0.58168776224
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.67678503,test,random,8,1.56828627051,1.5887278357499997,1.6146203136799995,1.4567293771799998,1.536349906519999,1.4912214150499994,1.6534162638599992,1.6258700118900007,1.58998439825,1.5176795265100003,1.6286317788300002,1.60242256543,1.61671446643,1.6069373526,1.498969085410001,1.5904611614199995,1.6229411678000008,1.5709631624600002,1.5587075956699992,1.6561449445099998,1.622881144109999,1.5968177019700003,1.5864239475199997,1.4927798617999997
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.732876041,test,random,8,1.2886157480800002,1.3517456289099998,1.4030634411400005,1.3234777542499996,1.4210470100800006,1.34844818699,1.5177389059599995,1.3495464876599998,1.38088108834,1.2650626499299993,1.3323684696299998,1.30983377244,1.3145339466399995,0.9893972620499999,0.6155647153100001,1.2317244886899998,0.9583123746600005,1.4343746764499994,1.4002912011099997,1.312009646499999,1.34314336862,1.4294098019700001,1.3112227017499998,0.9408422883300003
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,0.320146286,test,random,8,1.1641646730999995,0.9255405183050002,1.1628982412200006,0.8707881774800006,1.19580026555,1.069028527495,0.9828811960400001,1.4443450727500002,0.9253296004016666,1.0498755121799999,1.0622586335299995,1.2470957017500002,0.8425945438499999,0.9899261634600002,0.9487282599000001,1.2069971528000003,1.0896885419,0.9395034841200004,0.9479031682999998,1.0616140011200002,1.4440989900899996,1.3196580220899998,1.12556288227,1.32082197364
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,0.06069784,test,random,8,0.9480813617499999,1.03191290929,1.11149788791,1.37858936049,1.3385961354299996,0.9595862010099997,1.1300883470900005,1.2767597894099998,1.3695787334800003,1.3618487506799997,1.3701591593199995,1.1603668102599998,1.4450617905999994,1.55065339029,1.5056936915199999,1.3582659490600002,1.4772850002199993,1.3473625616300005,0.8360540015100001,1.1707140695900002,1.2236379320700002,1.08617742795,1.3091695992199994,1.1571883368966662
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,1.245512668,test,random,8,1.4567923484999994,1.5263870648599993,1.3602859290299998,1.4567990921799998,1.3419315879199993,1.4269474053000004,1.5245842677699992,1.4930139881500002,1.5146985834199997,1.5181195891699997,1.5460754946800004,1.4925546236199994,1.4776131985400003,1.3259353399100005,1.55315584471,1.28837707795,1.2593222559000006,1.1458860454800004,1.25390666732,1.3996123123399995,1.4205249262500002,1.4056274157700002,1.4512638328500003,1.3187844873499999
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.147367108,test,random,8,1.5029578823999998,1.5673599337600002,1.53234959248,1.5007502722699997,1.2543519377200005,1.5418100261699996,1.4288476800199998,1.3658759711400001,1.3675435319400002,1.3795592936099996,1.4208487743199998,1.2119668215000001,1.3021392831899998,1.6126001977600006,1.5400576753699995,1.3922707420300007,1.45687357666,1.3327384998999998,1.3871353337499994,1.45756289625,1.2200191583199997,1.2076588854499994,1.3279876056,1.3440163287800002
CC(C)CC(=O)Nc1cccnc1N(C)C,1.481299273,test,random,8,1.3751956466800002,1.4318276870800002,1.4487770367699995,1.3129734731600002,1.4056826860899998,1.511742452020001,1.4829586952200002,1.3902646948500006,1.5695537701700006,1.5616645710700003,1.5163411912699996,1.48171847466,1.5635043705000005,1.4577397897300008,1.4637509685800003,1.4570342109299999,1.3932990181,1.5167761828000002,1.3703430171699995,1.33175115404,1.4455424832500003,1.4957820145599998,1.5248141812799998,1.3802556291999997
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,1.613947477,test,random,8,1.4132316467500003,1.30843044695,1.43978193113,1.2080134920600005,1.4248404215599997,0.8984826527800003,1.28185014151,1.3830175327899996,1.22555476356,1.3020514396099998,1.1340117814700006,1.37494574078,1.23205157806,1.41730962175,1.4675906281500002,1.4203896588900005,1.247370664530001,1.4670752954099993,1.0294688909399996,1.3253310272400003,1.48579089325,1.1824660222566665,1.1655200077499999,1.14594479391
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,1.691965103,test,random,8,1.1145626319400004,1.3216725583200004,1.4443493609100004,1.26818016795,1.1638573984199998,1.1424085557,1.4444416233699995,1.5322476304700001,1.45464572985,1.3905359824200003,1.14219295716,1.2434342320599998,1.4652896793600005,1.59698386103,1.5108194985799996,1.5139948890900001,1.4983676683899991,0.99519366191,1.15818653193,1.3448054351549996,1.3951043864600003,1.2502163512800002,1.2005407808300002,1.3536035878599997
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,0.948412966,test,random,8,0.79942858211,0.16684059885,0.6226841666399998,0.8947311593699997,1.2416769679399997,0.7758077317199998,1.2515608556299997,0.9741425656899999,1.0958770850899995,0.8290310049099997,0.9908632739399995,0.9470699065799998,0.7624888361699999,0.39940624293000015,0.6231919309499994,1.1854695750299993,1.4569999832200005,0.9637865079100001,0.7496077429599997,1.1555045054,0.98789919599,1.0043535388199998,0.9077550996900001,1.02836120761
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.380934463,test,random,8,1.33142699166,1.3708466549099998,1.3836065376599995,1.30410127378,1.2028759025699995,1.3824285807099996,1.3211502714699999,1.20015188063,1.4266922034799996,1.2166409879100002,1.2354694174700003,1.20626149609,1.3122089490700004,1.11032146584,1.2334981329999999,1.220948267549999,1.0533602900599996,1.4962414010200007,1.3207462389599995,1.34763331356,1.1731307517999998,0.9852042378699996,1.3259805483099996,1.2582078677600002
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,1.837272703,test,random,8,0.8486366872699997,0.3594022354400001,0.8922784869899999,1.32948549141,1.0564667888900003,1.3648241793599996,1.49972330143,1.4515508302199998,1.4515615702699987,1.4943275383299996,1.3097302965800004,1.4386033418300004,1.2732989538399997,1.2247392661900007,1.4022355406300002,1.4357557019300007,1.0529550469000006,0.9145661854300002,1.27313401534,1.24554984521,0.8855840454499997,0.9609903512199999,1.2207523888700007,1.21394925544
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,1.311753861,test,random,8,1.3800788346099997,1.46946757045,1.3414158694600002,1.3242622311399992,1.3065520747699997,1.2160962275000002,1.23614273885,1.1404389499599996,1.4001872389100003,1.4598272292799999,1.3519353119100002,1.3338397364999997,1.3763491542600002,0.63877197335,1.2730804001899998,1.14760440807,0.9432590919799999,1.3751219088999995,1.3206933476,1.14902298334,1.4439486741400003,1.41193456185,1.2424211309400006,1.3147535662999998
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,1.13481437,test,random,8,0.8823203772400003,1.2598301726999999,1.3351284882099999,1.5298188897999991,1.4649204157400004,1.3854206478699995,1.6315186849599996,1.2322245940299998,1.50407701515,1.3746953528199999,1.3634086891800004,1.4087387352199994,1.5191796032500002,1.4456012765700006,1.3760858486400003,1.3876868261266666,0.9378018942200002,1.5004069546800007,1.3932947236599995,1.6295410663700003,1.5109545712600003,1.43645694049,1.3548315454100008,1.4056938717399998
COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,1.775974331,test,random,8,1.3778339768499999,1.4258982849700002,1.0002548560999995,1.29252828531,1.26213172742,1.2714241632400003,1.61320038785,0.5870630619799998,1.4524506151200007,1.4530601147200002,1.28190928362,1.4770281698299996,1.3600979076600004,1.0703097916099997,1.2263172757099998,1.1178920661599998,1.0023404599500005,1.2348220166300001,1.4511259520299995,1.6067919229900003,1.5934062405,1.6561407445400005,1.5658446455000001,1.0379226214899997
CC(C)CC(=O)NCC(=O)N1CCCC1,1.788945727,test,random,8,1.5445350573300005,1.5816377936300001,1.6002080106500003,1.46596585107,1.652397477580001,1.5687577989299997,1.4768421734899997,0.9981353346166669,1.62399377424,1.6416715732300005,1.62403159681,1.648685152060001,1.6317121828500003,1.2973962887599995,1.4094089150299995,1.42185337834,0.7721630401700001,1.5838704401700006,1.4094552913800005,1.4925006445800009,1.6253855826600005,1.6391826573200001,1.5747506933599995,1.42690265287
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,1.494711025,test,random,8,1.5496621356500002,1.5186391851999987,1.55740698939,1.47821607141,1.4169163820899997,1.2725440681566664,1.2098462445399998,1.3424250388299996,1.5160421255600003,1.5380402652799992,1.4904298512300005,1.30818363738,1.3929568931200003,1.357531953779999,1.3060277961599984,1.3415251376400001,1.47068050435,1.3662071031800003,1.4084478600299999,1.29573624224,1.467437773889999,1.1290431466599997,0.9630928832249996,1.4955045996099994
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,1.349277527,test,random,8,1.2179808778999994,1.33779628304,0.9666429222299996,0.8453099992499999,1.2877554642100002,1.10257157264,1.1334228496499998,1.25147078852,1.1697811079299998,1.2183385454200002,1.1136612106000003,1.03395662289,0.8923577459200003,0.8635965641999996,1.3312319075800003,1.3077158917099998,0.7443746624299992,1.2023045870500002,1.0034177113899996,1.0136777590400001,0.8284944062299998,1.1281081497799996,1.0981963729200002,1.0138508720999997
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,1.008174184,test,random,8,1.4809910551999999,1.0675936635200003,0.5067405259600001,1.1254825401199995,0.8022928809500002,0.9896648957399998,0.6956401180199998,1.0598644360500002,1.19233432919,1.1374273287,1.2134339703299992,1.2096581038099996,1.17697900262,0.8929733934200001,0.9156972066699999,0.9893263305999997,1.0663553060000002,1.0980024697700008,0.8153659888199999,0.75137167057,1.0823561906100003,1.15500871773,1.20688946,0.9796803644699998
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,1.712733859,test,random,8,1.3081564744300003,1.2943152810200003,1.43090114867,1.2955829862199997,1.4228717523999996,1.3778040867799992,1.27433332362,1.57927546065,1.3550849271599998,1.4479202569399996,1.5052208528600002,1.5372715069400007,1.2783907119899995,1.0634309964399997,1.28266682991,1.04264939497,1.4471523357799987,1.3914735620600007,1.1134850215100003,1.29124170885,1.5544911814200004,1.5298299209200004,1.4327163868100008,1.44004822785
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.288025535,test,random,8,1.18852939951,1.2747305819500006,1.30356609916,1.20674747826,1.3543177823699994,1.3114279362700003,1.2851275530600004,1.0318049651000003,1.0558683181400002,1.0975146047200002,0.7057504463700001,0.7921850670700001,1.0298793733200002,1.08719692871,1.0962609313399996,1.10921117245,1.03536152962,1.2539625817299997,1.4335937395900007,1.4804773794400001,0.8298278724799998,0.9460255981099996,0.9440746878600004,0.7697893941699998
